created_at,full_text,in_reply_to_screen_name,lang,tweet_url
Thu Nov 09 06:20:20 +0000 2023,@CommuterLine min ini yg bener aja nunggu kereta arah Angke setengah jam lebih transit di Manggarai,CommuterLine,in,https://x.com/undefined/status/1722499344723849369
Tue Oct 31 14:52:18 +0000 2023,@CommuterLine emang boleh rangkaian 5597 seterlambat ini? Udah mau jam 10 iniiiii biasanya gak sejelek ini loh headway kalian. Capek kerja capek nunggu kereta jalan juga,CommuterLine,in,https://x.com/undefined/status/1719366690704871522
Fri Dec 15 00:38:37 +0000 2023,@CommuterLine jadwal ga pernah konsisten ya. Dari tanah abang ke kemayoran harus nunggu 3 kereta yg rutenya cuman ke angke doang. Padahal yg butuh kereta ampe kemayoran banyak dan udah nunggu lama. Kan bisa rute yg kearah kemayoran dijeda 2 kereta yg cuman ampe angke.,CommuterLine,in,https://x.com/undefined/status/1735459311223177604
Wed Dec 27 11:02:18 +0000 2023,@CommuterLine WOY TOLOL!!! INI KERETA ARAH BKS/CKR KAPAN DATENGNYA SIK? UDH MENUMOUK BGT NIH DI JALUR 2!!! MALAH SURUH NUNGGU KERETA BANDARA LAGI. MIKIR DONGGG!!!,CommuterLine,in,https://x.com/undefined/status/1739964917892120935
Tue Nov 28 12:56:57 +0000 2023,@CommuterLine @farreldstin Kalau mau pergi tanggal 30 mending naik bus aja sih ya. Daripada nunggu tiket kereta yang gak jelas kepastiannya. Takutnya malah zonk dan merugikan diri sendiri. Ratusan calon penumpang di hari Kamis kayaknya sudah hopeless dan memilih kendaraan lain.,CommuterLine,in,https://x.com/undefined/status/1729484525020041364
Tue Jul 25 12:24:05 +0000 2023,@CommuterLine Buktiin bukan cuman template aja jawabannya udah hampir 30 menit nunggu kereta setelah kereta bandara lewat ada dua kereta dengan jarak kurang dari 5 menit bener2 parah lo atur jadwal,CommuterLine,in,https://x.com/undefined/status/1683815381654441986
Tue Mar 07 04:25:42 +0000 2023,@CommuterLine @FiftaNabilla 2 hari ini kereta jam 06.00 dr St Bogor terlambat berangkat biasanya setelah kereta 06.00 akan masuk kereta 06.15 jd ketika kereta 06.00 penuh banyak orang yg nunggu kereta 06.15 tp karena kereta 06.00 telat brkt Saya gak berani nunggu kereta 06.15 cuma untuk dpt duduk,CommuterLine,in,https://x.com/undefined/status/1632960690704228353
Fri Apr 07 09:27:08 +0000 2023,@CommuterLine gue gatau ya udah berapa kali komplen tapi ya tolong lah ini kereta lo ga masuk akal jadwalnya. Udah nunggu di peron katanya itu kereta paling duluan dateng eh tau-tau peron lain duluan. Gw nunggu udh hampir setengah jam:) malah janjian sama orang pula:),CommuterLine,in,https://x.com/undefined/status/1644270573462355969
Thu Nov 02 10:11:41 +0000 2023,@CommuterLine Berasa Anak tiri itu adalah nunggu kereta dari arah - Angke di stasiun Sudirman ......,CommuterLine,in,https://x.com/undefined/status/1720020849062035897
Tue Apr 04 04:44:55 +0000 2023,@CommuterLine Tolong banget nih @CommuterLine kalau ngatur jadwal tuh bisa beneran dikit gak ya. Kereta dari citayam terakhir sblm jadwal ini 11.34 kemudian jaraknya 12.01 Harus nunggu sekitar stgh jam nunggu kereta selanjutnya. Agak ngotak dikit Biasa ada kereta 11.45 ini gak ada lagi. https://t.co/7LZ1kNXG6a,CommuterLine,in,https://x.com/undefined/status/1643112386939994112
Thu Dec 07 13:29:57 +0000 2023,@CommuterLine @29RAS Ini nunggu kereta ke bekasi di manggarai jg lama bngt. Ga singkron bngt sama kereta ke kmp bandan sampe nongkrong di manggarai doang sepi bngg,CommuterLine,in,https://x.com/undefined/status/1732754321471946948
Mon Jul 10 12:31:12 +0000 2023,@CommuterLine rangkaian KA 5182 dari stasiun bekasi ke cikarang dijadwalkan jalan jam 19.08. Tapi ini baru jalan 19.30. Jadi ini nunggu jalur atau nunggu kereta yg baru dateng di jalur 5? Soalnya pas bgt kereta di jalur 5 dateng akhirnya baru diberangkatkan :),CommuterLine,in,https://x.com/undefined/status/1678381353224790016
Tue May 02 12:06:10 +0000 2023,@CommuterLine ada gila gilanya nunggu kereta di duri 20mwnit gak ada satupun heran sama KRL ancyur bgt skrg,CommuterLine,in,https://x.com/undefined/status/1653370293619154944
Fri Oct 27 00:35:56 +0000 2023,@CommuterLine Anjing anjing nunggu kereta ke bandan dr 7.05 sampe 7.32 yg lewa. Cuma 3 kereta Angke 1 kereta bandara mana dibandan masuk stasiun ditahan ini orang² KAInya bangsat mana sekurity kp. Bandan klo liat penumpangnya ketinggalan malah cengengesan SDM KAI rendah²,CommuterLine,in,https://x.com/undefined/status/1717701630953738444
Wed Mar 29 02:58:40 +0000 2023,@CommuterLine bisa TBC nih orang nunggu kereta mikirin impor kereta mulu @efenerr https://t.co/IsrbjEItmy,CommuterLine,in,https://x.com/undefined/status/1640911323717574657
Tue Sep 12 04:30:20 +0000 2023,@CommuterLine Pantes di manggarai hampir sejam nunggu kereta arah kampung bandan ,CommuterLine,in,https://x.com/undefined/status/1701453165886120315
Fri Aug 18 18:44:58 +0000 2023,@CommuterLine Halo min. Td (18 Agustus) sy tiba di st Duri (dari Taman Kota) pkl 22.43 wib. Seperti biasa nunggu kereta ke Bekasi/Cikarang tp kali ini lamaa bgt datang pkl 23.33. 50 menit min. Itu kenapa ya. ️ Dan kenapa jadwal di mlm sering gak sesuai aplikasi. Seringan telat.,CommuterLine,in,https://x.com/undefined/status/1692608541973221770
Sat Jan 28 02:18:25 +0000 2023,@CommuterLine kapan sih stasiun tambun beres??? Penumpanh disuruh ujan2an nunggu kereta di peron 4 gak ada otak emang ,CommuterLine,in,https://x.com/undefined/status/1619157919295209474
Fri Feb 03 06:29:43 +0000 2023,@CommuterLine @namelessgeen Yaampun pernah ngerasain. Terlanjur turun di Matraman baru ngeh kalo tujuan keretanya bener. Tapi pengumuman di keretanya yg salah Akhirnya nunggu kereta arah tenabang lagi ,CommuterLine,in,https://x.com/undefined/status/1621395489508974595
Fri Apr 28 00:57:50 +0000 2023,@CommuterLine Kenapa kereta Bogor-jakartakota yg jam 07.57 sekarang di ganti cuma sampe tebet. Kan jd lama nunggu kereta lg yang ke arah manggarai nya. Kalo ontime sih gpp. Ini suka ngaret di jalur masuk manggarai,CommuterLine,in,https://x.com/undefined/status/1651752547768750080
Fri Dec 22 01:14:50 +0000 2023,@CommuterLine Tolong ya itu yg atur lalu libtas kereta diperbaiki. Masa nunggu 2 kereta lewat baru bisa masuk stasiun manggarai?,CommuterLine,in,https://x.com/undefined/status/1738005140228182285
Wed Apr 26 22:45:28 +0000 2023,@CommuterLine krl ni tiada hari tanpa gangguan ya. Capek nih habis dari luar kota nyambung KRL bela2in pulang dulu pengen cepet taunya udah 35 menit nunggu kereta arah serpong ga nongol2. Mana nanti kerja naik krl lagi. Jangan bikin dongkol pagi2 bisa ga ,CommuterLine,in,https://x.com/undefined/status/1651356848900161537
Mon Nov 27 03:19:14 +0000 2023,@CommuterLine lama.. keburu pegel kaki penumpang diri nunggu kereta 10 menit,CommuterLine,in,https://x.com/undefined/status/1728976748971454561
Sun Nov 26 08:20:21 +0000 2023,@CommuterLine Relate kemarin gue nunggu kereta dari jam 1 siang udh 40 menit di telaga murni ga ada2 asem. Kekmana gua besok ,CommuterLine,in,https://x.com/undefined/status/1728690141894770864
Thu Jan 19 01:16:20 +0000 2023,@CommuterLine Tolong kursi di tiap peron stasiun diperbanyak kami lelah berdiri naik turun tangga pindah2 kereta &amp; nunggu kereta datamg lama pula hiks @CurhatKRL https://t.co/kqxoYv4SF2,CommuterLine,in,https://x.com/undefined/status/1615880806127534081
Mon Feb 13 12:33:36 +0000 2023,@CommuterLine Antrian panjang tiap hari tp loket cuma 1. Hujan pula. Dan mahalan tarif parkir daripada naik keretanya. Udh lama nunggu kereta lama juga antri keluar parkiran BEKASI TIMUR https://t.co/uR8Rg42n5i,CommuterLine,in,https://x.com/undefined/status/1625110942882361344
Sat Feb 11 11:11:25 +0000 2023,@CommuterLine Kalian ga niat mau bikin underpass di perlintasan KA deket St Cikarang gitu? Bisa 15 menit sendiri nunggu kereta lewat doang,CommuterLine,in,https://x.com/undefined/status/1624365484148944896
Thu Jan 05 00:18:39 +0000 2023,@CommuterLine min. Kereta mau masuk jkt kota dari depok 6.05 kenapa ditahan harus nunggu 2 kereta ke arah bogor lewat duluuuuuuuh?????????????????,CommuterLine,in,https://x.com/undefined/status/1610792859841753088
Tue Jul 04 11:06:48 +0000 2023,@CommuterLine halah cok lama bgt pergantian pergantian nunggu pergantian bermenit menit kereta jalan ga nyampe 3 menit ,CommuterLine,in,https://x.com/undefined/status/1676185787736682496
Sat Mar 25 01:34:11 +0000 2023,@CommuterLine Basi min alasan nya itu-itu mulu tapi gak ada perbaikan nya samsek kalo jadwal on time orang mau transit juga enak min gak perlu nunggu kereta berikutnya lagi,CommuterLine,in,https://x.com/undefined/status/1639440511735037952
Tue Aug 08 02:07:44 +0000 2023,@CommuterLine dibenerin napa jalur jatinegara ke manggarai setiap nyampe jati negara pasti nunggu kereta lewat dari matraman ke jatinegara Ada 2 rel tapi kepake cuma 1,CommuterLine,in,https://x.com/undefined/status/1688733704167051265
Sat Aug 19 05:27:42 +0000 2023,@CommuterLine Gatau nomor KA nya min liatnya di mana . Udh kondisi capek bgt berharap bisa segera sampe rumah malah harus nunggu 50 mins. Tolong perhatiannya aja spy jumlah kereta ke arah Bekasi/Cikarang jgn sedikit. Jadwal KA kalo udh malam juga sering gak sesuai dgn app KRL Access. Thku!,CommuterLine,in,https://x.com/undefined/status/1692770293088162040
Fri Oct 06 11:59:49 +0000 2023,@CommuterLine TOLONG LAH YA KALO NUNGGU SINYAL KETAHAN TUH JANGAN KELAMAAN! UDAH 10 MENIT LEBIH KERETA GA JALAN KARENA NUNGGU SINYAL MASUK STASIUN BEKASI!!!,CommuterLine,in,https://x.com/undefined/status/1710263587787399202
Tue Jun 13 11:06:07 +0000 2023,@CommuterLine asli sih 30 menit nunggu kereta di duri! penumpang jadi numpuk begini. faedahnya apa sih?,CommuterLine,in,https://x.com/undefined/status/1668575471192379392
Mon Dec 18 22:44:44 +0000 2023,@CommuterLine berangkat pagi biar gak telat eeh sampai Manggarai ttep aja nunggu kereta arah tanah Abang gak dateng2 ngetem kok 2x dari jadwal yg biasanya @jalur5_,CommuterLine,in,https://x.com/undefined/status/1736880201827835981
Thu Feb 09 02:36:00 +0000 2023,@CommuterLine @emaildariza Kalau nunggu kereta kosong sih bisa keburu telat ke kantornya ,CommuterLine,in,https://x.com/undefined/status/1623510998383734784
Thu Feb 09 00:54:02 +0000 2023,@CommuterLine hari ini lama bangettttt nunggu kereta arah jakarta kota ,CommuterLine,in,https://x.com/undefined/status/1623485337732513793
Mon Jun 19 12:07:57 +0000 2023,@CommuterLine @jalur_cikarang @AnkerTwiter parah banget nunggu kereta arah bekasi saja sampe 30mnt di manggarai ini gmn sih ngaturnya. https://t.co/lwIcRyk2Zi,CommuterLine,in,https://x.com/undefined/status/1670765359237074950
Mon Jan 23 11:30:33 +0000 2023,@CommuterLine min mau saran aja kalo kereta nomor 55 di perbanyak min jangan 60 doang yg di banyakin lama tau nunggu kereta nya harus muter dlu https://t.co/iwWKxgJE6p,CommuterLine,in,https://x.com/undefined/status/1617484929407012866
Fri May 05 12:00:38 +0000 2023,@CommuterLine Coba aja cek sendiri Headway kereta di manggarai ke arah sudirman nunggu dari 18.45 dan kereta diperkirakan baru masuk jam 19.10 25 menit di jam pulang kerja? Wkwk,CommuterLine,in,https://x.com/undefined/status/1654456062605692930
Tue Jul 04 11:21:53 +0000 2023,@CommuterLine baru jalan 1 stasiun udah ditahan lagi nunggu kereta barang ,CommuterLine,in,https://x.com/undefined/status/1676189585200787456
Thu Dec 07 11:00:17 +0000 2023,@CommuterLine Halo KAI Commuter saya udh nunggu kereta arah Duri Angke selama 30 menit di stasiun Tanah Abang sementara kereta arah manggarai udah 4-5 kereta yg jalan. Ini gimana sih jadwalnya?!,CommuterLine,in,https://x.com/undefined/status/1732716655049142274
Fri Jun 09 00:19:06 +0000 2023,@CommuterLine gapernah merhatiin nomor keretaa gapapa di angkenya galama juga sii nunggu kereta bandannya agak sebel aja kegocek mulu,CommuterLine,in,https://x.com/undefined/status/1666963092637630464
Wed Oct 18 12:00:13 +0000 2023,@CommuterLine manggarai nunggu kereta ke angke kereta terakhir pukul 18.35 sampe sekarang ga ada yang dateng lagi cikarang udah bolak balik dari tadi,CommuterLine,in,https://x.com/undefined/status/1714612344507294121
Sat Jul 15 02:45:33 +0000 2023,@CommuterLine @Fahad_Inoee @KAI121 Min @KAI121 apakah tidak ada kompensasi untuk keterlambatan kereta kemaren hampir sejam nunggu kereta jalan,CommuterLine,in,https://x.com/undefined/status/1680045912264151040
Sun Apr 23 01:08:05 +0000 2023,@CommuterLine Ternyata benar lebih baik pake kendaraan pribadi (motor) . Bisa atur waktu perjalanan sendiri kalopun macet tidak separah ngaret nya waktu nunggu kereta ‍️ belum waktu jalan nya kereta dan belum waktu tertahan nya kereta di cakung jatinegara matraman dan manggarai ‍️‍️,CommuterLine,in,https://x.com/undefined/status/1649943190060027904
Thu May 04 11:09:48 +0000 2023,@commuterline min ada gangguan kah? Nunggu kereta Manggarai -Duri udah lebih dari setengah jam gak dateng2. Ke Bekasi mah udah lewat beberapa kali. Bls gpl,CommuterLine,in,https://x.com/undefined/status/1654080884969213952
Tue Mar 21 01:11:11 +0000 2023,@CommuterLine ini kenapa kereta dr st bekasi arah sudirman tn abang via manggarai kok ngaret bgt ya???! kereta yg hrsnya brgkt jam 08.03 dr st bekasi aja blm brgkt dan msh hrs nunggu kereta tn abang via manggarai yg dr arah cikarang berangkat duluan parah bgt telatnya,CommuterLine,in,https://x.com/undefined/status/1637985170199576577
Sun Oct 01 23:41:07 +0000 2023,@CommuterLine Di Setiap Stasiun Transit di buatkan Smoking Area dong. Jadwal kereta jabodetabek kan banyak ngaretnya so bisa ngurang2in kesel nunggu kereta yang jadwalnya ngaret,CommuterLine,in,https://x.com/undefined/status/1708628139419767035
Mon Mar 06 10:57:24 +0000 2023,@CommuterLine jalur bekasi-manggarai gangguan kah? Nunggu kereta di st buaran 17.45 blm dateng2 biasanya udh ada,CommuterLine,in,https://x.com/undefined/status/1632696880407904256
Wed Nov 29 14:08:30 +0000 2023,@CommuterLine kenapa ya kipas besar yang ada di jalur 2 stasiun sudirman tidak pernah dinyalakan padahal saat nunggu kereta dan ramai itu pengap banget disana desek2an lgi,CommuterLine,in,https://x.com/undefined/status/1729864920060371171
Thu Jun 08 11:28:07 +0000 2023,@CommuterLine GANTI HASHTAG #GAYAGENERASIUBAN KELAMAAN NUNGGU KERETA AWKOWKOWK @CommuterLine,CommuterLine,in,https://x.com/undefined/status/1666769067276144640
Thu May 04 10:40:36 +0000 2023,@CommuterLine gokil abiss nunggu kereta udah 45 menit gak dateng-dateng. Don t expect people will commute pake public transport kalo misalnya waktu nunggu aja bisa 1 jam.,CommuterLine,in,https://x.com/undefined/status/1654073533876817922
Sun Feb 12 08:18:21 +0000 2023,@CommuterLine min kereta Nambo apakah hari ini ada keterlambatan? Tadi saya nunggu di Tebet sesuai jadwal ko yang dateng kereta arah Bogor ya?,CommuterLine,in,https://x.com/undefined/status/1624684320156954625
Sat Dec 23 13:22:30 +0000 2023,@CommuterLine bagus sekali nunggu kereta ke bekasi/Cikarang di manggarai sejam. mantap,CommuterLine,in,https://x.com/undefined/status/1738550649061859752
Thu Sep 14 01:37:20 +0000 2023,@CommuterLine Ini belum naik kereta min. Ini org rame nunggu kereta malah karena emang ga ada,CommuterLine,in,https://x.com/undefined/status/1702134404787941563
Tue Jul 04 10:08:45 +0000 2023,@CommuterLine ka 5748 harusnya masuk 16.57 sampai jam 17.08 belum masuk..saya nunggu kereta ke mgr dr st.sdm jam 16.50 g da kereta masuk..telat terooss,CommuterLine,in,https://x.com/undefined/status/1676171178581557248
Wed Feb 22 04:28:12 +0000 2023,@CommuterLine yang bener aja nunggu kereta jakarta kota setengah jam lebih. orgorg udh pada ngomel gini tolong dibenahi dong,CommuterLine,in,https://x.com/undefined/status/1628250279136342016
Wed Mar 15 11:38:28 +0000 2023,@CommuterLine Min bisa ga si kalo jam 6 sore keatas tu krl via manggarai tu sering gitu. Jangan kampungbandan ke pasar senin mulu. Mengsad slalu penuh orang terus yg pada nunggu kereta via manggarai,CommuterLine,in,https://x.com/undefined/status/1635968703501312001
Sat Mar 18 15:12:10 +0000 2023,@CommuterLine Udh gitu pas dateng cuma 8 kereta. Haduhh kebayang penuhnya ga si dan msh hrs nunggu sampe 22:15 ‍️,CommuterLine,in,https://x.com/undefined/status/1637109648590536711
Wed Mar 15 08:45:13 +0000 2023,@CommuterLine udh 30 menit nunggu kereta Bekasi di klender!!!!!!!!!! Mau brp lama lg kampret!,CommuterLine,in,https://x.com/undefined/status/1635925105720299520
Wed Jun 07 00:34:11 +0000 2023,@CommuterLine @creampaiw percuma min ngasih aplikasi buat liat jadwal ngaco parah jadwal sm realitanya. kp bandan via mri ke skip yg jam 7.05 tiba2 dtgnya jam 7.20 (via senen pula) jd yg ke manggarai jam 7.28. hampir 30 menit tuhhh di jam sibuk nunggu kereta aduh bikin geleng2 mulu,CommuterLine,in,https://x.com/undefined/status/1666242111031881728
Tue Mar 21 00:56:42 +0000 2023,@CommuterLine @gracetrlky Jadwalnya diganti aja min jngan dibiarin nunggu di dalem gini dan nunggu kereta selanjutnya dateng karena didalem kereta padet kita ngejar waktu juga.,CommuterLine,in,https://x.com/undefined/status/1637981524619563008
Mon Sep 04 12:12:50 +0000 2023,@CommuterLine Iya 30 menit buat nunggu itu kereta KA 5153A sementara udah lebih dari 5 kereta ke arah manggarai,CommuterLine,in,https://x.com/undefined/status/1698670452280025193
Thu Jun 08 11:27:05 +0000 2023,@CommuterLine BALIK LAGI KE JADWAL LAMA AJA KLO GA BECUS! @CommuterLine @annepurba GAYA GENERASI UBAN KALI KELAMAAN NUNGGU KERETA ,CommuterLine,in,https://x.com/undefined/status/1666768807770324993
Fri Jan 20 11:19:53 +0000 2023,@CommuterLine kereta 6060B telatnya sampe 20 menitan. Harusnya 17.58 udh dateng ini 18.20 baru dateng. Udh cape pulang kerja kudu cape nunggu kereta. Ayo dong diperbaiki lagi ,CommuterLine,in,https://x.com/undefined/status/1616395082739126276
Mon Oct 09 05:28:04 +0000 2023,@CommuterLine Woiiii elah lama banget udeh sejam nunggu bolakbalik kereta in it yg bakal berangkat gua laper min blm makan dari pagi ni,CommuterLine,in,https://x.com/undefined/status/1711252167401828677
Sat Aug 19 04:13:16 +0000 2023,@CommuterLine Halo min. Smlm 18 Agustus sy tiba di st Duri (dari Taman Kota) pkl 22.43 wib. Seperti biasa nunggu kereta ke Bekasi/Cikarang tp kali ini lamaa bgt datang pkl 23.33. 50 menit min. Itu kenapa ya. ️ Dan kenapa jadwal di mlm sering gak sesuai aplikasi. Seringan telat.,CommuterLine,in,https://x.com/undefined/status/1692751562530295811
Fri Jun 09 10:24:41 +0000 2023,@CommuterLine @CurhatKRL min mau tanya dong lg ada gangguan apa gimana ya? Udah hampir sejam nunggu kereta di st. Kramat.. kereta ke cikarang ga lewat lewat ,CommuterLine,in,https://x.com/undefined/status/1667115493474578434
Thu May 04 11:24:56 +0000 2023,@CommuterLine Nunggu kereta arah Angke via Manggarai di Jatinegara. Lama banget. Rentang jam 17.30 - 18.15.,CommuterLine,in,https://x.com/undefined/status/1654084693011337216
Mon Jul 03 04:57:37 +0000 2023,@CommuterLine jdwal kereta knp lama bngt si min? Masa nunggu kereta setengah jam sendiri arah manggarai - kampung bandan. Emosi bngt,CommuterLine,in,https://x.com/undefined/status/1675730492715593728
Thu Jun 08 01:55:10 +0000 2023,@CommuterLine Nunggu kereta ke Manggarai dari jam 08.00 di St. Bekasi Timur baru dtg jam 08.45. Trs nunggu antrian masuk St. Bekasi hampir 10 menit. Coba jelasin kenapa begini jadwalnya? Lamaaaaaaa bgt,CommuterLine,in,https://x.com/undefined/status/1666624878366326785
Fri Jun 09 11:21:49 +0000 2023,@CommuterLine @costlyendeavor Jalur kereta arah bekasi/cikarang dari sudirman karet tnh abang kacau beberapa hari ini. Di jam sibuk masih bisa bisa nya jeda 15-20 menit. Kereta feeder nya gaada. Saya udh nunggu 20 menit baru ada 1 kereta lewat itu pun penuh gabisa masuk karena jeda nya yang sangat lama,CommuterLine,in,https://x.com/undefined/status/1667129871766814720
Tue Sep 12 11:30:14 +0000 2023,@CommuterLine gw nunggu kereta hampir sejammmmm,CommuterLine,in,https://x.com/undefined/status/1701558836971327583
Tue May 30 00:34:32 +0000 2023,@CommuterLine kenapa sekarang kereta Bekasi-Kampung Bandan 7.27 udah mulai ngaret lagi? Makin parah ngaretnya jam 7.35 baru otw nunggu kereta via senen berangkat dulu baru berangkat nih kereta,CommuterLine,in,https://x.com/undefined/status/1663343096325873664
Fri Jun 09 11:20:29 +0000 2023,@CommuterLine 30 menit ketahan di Sudirman nunggu kereta arah bekasi sekalinya ada cuman 8 gerbong BROOOO INI JAM PULANG KERJAAA ,CommuterLine,in,https://x.com/undefined/status/1667129535970803712
Thu Dec 07 10:52:47 +0000 2023,@CommuterLine hampir 30 menit nunggu kereta dari sudirman ke arah duri. Gile,CommuterLine,in,https://x.com/undefined/status/1732714767675212133
Sat Nov 25 02:07:35 +0000 2023,@CommuterLine sarap ah sejam nunggu kereta ke arah duri via manggarai dari bekasi blm ada juga ,CommuterLine,in,https://x.com/undefined/status/1728233944121049558
Mon Jan 16 01:40:58 +0000 2023,@CommuterLine apa yg saya lakukan saat ini nunggu kereta yg gak jalan2 di st matraman. jd masa depan saya terhambat nih fren,CommuterLine,in,https://x.com/undefined/status/1614799843691757568
Sat Jun 17 14:38:42 +0000 2023,@CommuterLine gokil nunggu kereta arah manggarai sampe 1 jam kaya nunggu kereta nambo ini guee anjing benerin noh jadwal lu aneh line yg penumpang sepi bgt malah byk jadwal nya. blokkkkk,CommuterLine,in,https://x.com/undefined/status/1670078519882452992
Fri Jan 27 14:40:43 +0000 2023,@CommuterLine astaghfirullah nunggu kereta arah bekasi di stasiun sudirman hampir setengah jam. Udah gitu di st manggarai ketahan kereta jarak jauh ,CommuterLine,in,https://x.com/undefined/status/1618982338750451712
Fri Mar 03 03:21:53 +0000 2023,@CommuterLine ini kenapa siiih jurusan Manggarai dari Sudirman setiap mau masuk Stasiun Manggarai sering berhenti lama banget buat nunggu sinyal masuk?! Saya udah ketinggalan 2 kereta karena sampai sekarang masih stop nunggu sinyal masuk stasiun. ,CommuterLine,in,https://x.com/undefined/status/1631495080493330432
Fri Jul 07 04:46:45 +0000 2023,@CommuterLine setengah jam lebih nunggu kereta ke kampungbandan atau angke. Gak jelas banget,CommuterLine,in,https://x.com/undefined/status/1677177308577415168
Tue Sep 12 04:41:51 +0000 2023,@CommuterLine Kenapa nggak diputer lewat senen aja sih bestikuuuh??? Mending ngebuang waktu 1 jam tapi lewat jalan muter ketimbang buang waktu 1 jam cuma luntang lantung di stasiun nunggu kereta ga jelas,CommuterLine,in,https://x.com/undefined/status/1701456064120766914
Wed Feb 15 05:11:06 +0000 2023,@CommuterLine Min ini masa nunggu kereta dari prng pjng ke tn abang sampe 30 menit lebih sih? Bikin orang telat aja dah ,CommuterLine,in,https://x.com/undefined/status/1625724357929742338
Mon Feb 20 11:44:54 +0000 2023,@CommuterLine min coba bayangin ada di dlm kereta yg ngetem bisa sampe 15 menit karena nunggu kereta jarak jauh lewat desek2an sampai naro kaki aja susah bayangin min hidup serasa sedih bgt,CommuterLine,in,https://x.com/undefined/status/1627635401816166402
Thu Jun 29 05:12:17 +0000 2023,@CommuterLine Min atulah udh setengah jam di Manggarai nunggu kereta ke arah Sudirman/Tanah Abang.. Gimana cerita ini malah jadi penumpukan penumpang.. Apa emang ditunggu sampe membludak dl br jalan??,CommuterLine,in,https://x.com/undefined/status/1674284631183757317
Sat Nov 25 02:17:56 +0000 2023,@CommuterLine ayolah min gila kali sejam nunggu kereta doang kasian ini ada wota kelamaan nunggu kereta udah siap keluarin pedangnya di tas itu. https://t.co/1FjSqiJd5P,CommuterLine,in,https://x.com/undefined/status/1728236548171428209
Fri Apr 14 13:21:31 +0000 2023,@CommuterLine udah setengah jam nunggu kereta ke tanah abang dari cisauk kenapa dah lama bgt amit2,CommuterLine,in,https://x.com/undefined/status/1646866273194885120
Wed Mar 29 04:01:40 +0000 2023,@CommuterLine kenapa kursi di peron BNI City arah manggarai dicopotin ya? Area deket gerbong wanita kasian ibu-ibu yang pengen duduk pas nunggu kereta padahal spacenya luas.,CommuterLine,in,https://x.com/undefined/status/1640927176647409665
Thu Feb 09 02:13:13 +0000 2023,@CommuterLine @emaildariza Gampang banget ya min ngomongnya. Mau geser aja susah krn penuh sesak. Kalau nunggu kereta selanjutnya terancam telat belum lagi kalau keretanya ngetem dulu. Kek gatau aja krl ngetem itu bukan cuma di manggarai tp tebet pasming juga n itu lama banget,CommuterLine,in,https://x.com/undefined/status/1623505267110604800
Sat Apr 29 06:12:36 +0000 2023,@CommuterLine masa nunggu kereta aja sejam,CommuterLine,in,https://x.com/undefined/status/1652194149783986176
Sat Feb 25 11:13:09 +0000 2023,@CommuterLine Gmana ga mau terburu2 ketinggalan kereta saat itu bisa nunggu kereta selanjutnya kurleb 15min...apalagi jadwal blue line....,CommuterLine,in,https://x.com/undefined/status/1629439352324648960
Fri Jun 09 11:57:12 +0000 2023,@CommuterLine nunggu kereta dateng 25 menit makin malem jadwalnya kenapa malah makin lama ya. Udah tau orang pulang kerja capek. Hhhhh,CommuterLine,in,https://x.com/undefined/status/1667138776232267777
Mon Mar 06 03:14:44 +0000 2023,@CommuterLine min ini bener ya waktu tunggu kereta 30 menit? gila sih makin lama aja nunggu kereta,CommuterLine,in,https://x.com/undefined/status/1632580444222013445
Thu Jul 13 12:03:18 +0000 2023,@CommuterLine ini diantara peron 12 sama peron 13 stasiun manggarai kalo lg nunggu kereta kerasa bgt loh geter/goyang. Ga rawan ambruk kan ya?,CommuterLine,in,https://x.com/undefined/status/1679461496655585281
Tue Oct 15 13:09:38 +0000 2024,@CommuterLine @jalur5_ @jalur_cikarang @AnkerTwiter Perihal ini tadi sudah diperbaiki petugas dengan menbgencangkan bautnya . Dibantu untuk pengecekan keseluruhan agar aman . Terima kasih,CommuterLine,in,https://x.com/undefined/status/1846176608622989664
Wed Sep 04 05:38:38 +0000 2024,@CommuterLine 4 Sept 2024 pukul 06.40 WIB tanda larangan merokok di Pintu Gaperi St Bojong Gede cuma hiasan. Petugas di stasiun juga cuek ,CommuterLine,in,https://x.com/undefined/status/1831205209336603128
Mon May 27 02:24:13 +0000 2024,@CommuterLine Gara2 TKDN tai kucing sama anggota DPR goblok. Kombinasi kegoblokan bikin pelayanan publik acak kadut,CommuterLine,in,https://x.com/undefined/status/1794917494458814611
Fri Aug 23 01:43:17 +0000 2024,@CommuterLine TELAT! Orang2 udh pada telat berangkat kerja sekolah. Tolong sistem lu di perbaiki orang2 jg pada bingung di stasiun Cicalengka tadi pagi. Petugas ga informatif minimal infoin sampai luar ini ga ada sama sekali petugas yg kasih info berkala sampai luar. https://t.co/VnHyIBz0Mo,CommuterLine,in,https://x.com/undefined/status/1826797327732146580
Mon Dec 02 02:00:41 +0000 2024,@CommuterLine min saya dapet perlakuan ga enak sama petugas KRL di stasiun batu ceper. Lapor kemana ya,CommuterLine,in,https://x.com/undefined/status/1863402878817472807
Mon Jul 15 00:50:55 +0000 2024,@CommuterLine tolong itu di stasiun cakung tadi ada mas mas minta tolong security tapi sama sekali gak ada security trs skrng mas masnya lari di lintasan kreta ngejar pelaku petugasnya ilang semua?,CommuterLine,in,https://x.com/undefined/status/1812651021774238000
